"data_bulletin","region_name","region_code","lat","long","cases","cumulative"
2023-01-20,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-01-20,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-01-20,"Lazio",12,41.89277044,12.48366722,-5,161
2023-01-20,"Liguria",7,44.41149315,8.9326992,0,26
2023-01-20,"Lombardia",3,45.46679409,9.190347404,0,410
2023-01-20,"Marche",11,43.61675973,13.5188753,0,7
2023-01-20,"Molise",14,41.55774754,14.65916051,0,0
2023-01-20,"Piemonte",1,45.0732745,7.680687483,0,34
2023-01-20,"Puglia",16,41.12559576,16.86736689,0,21
2023-01-20,"Sardegna",20,39.21531192,9.110616306,0,6
2023-01-20,"Sicilia",19,38.11569725,13.3623567,0,16
2023-01-20,"Toscana",9,43.76923077,11.25588885,0,47
2023-01-20,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-01-20,"PA Trento",22,46.06893511,11.12123097,0,4
2023-01-20,"Umbria",10,43.10675841,12.38824698,0,0
2023-01-20,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-01-20,"Veneto",5,45.43490485,12.33845213,0,66
2023-01-24,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-01-24,"Basilicata",17,40.63947052,15.80514834,0,0
2023-01-24,"Calabria",18,38.90597598,16.59440194,0,0
2023-01-24,"Campania",15,40.83956555,14.25084984,0,47
2023-01-24,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-01-24,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-01-24,"Lazio",12,41.89277044,12.48366722,0,161
2023-01-24,"Liguria",7,44.41149315,8.9326992,0,26
2023-01-24,"Lombardia",3,45.46679409,9.190347404,0,410
2023-01-24,"Marche",11,43.61675973,13.5188753,0,7
2023-01-24,"Molise",14,41.55774754,14.65916051,0,0
2023-01-24,"Piemonte",1,45.0732745,7.680687483,0,34
2023-01-24,"Puglia",16,41.12559576,16.86736689,0,21
2023-01-24,"Sardegna",20,39.21531192,9.110616306,0,6
2023-01-24,"Sicilia",19,38.11569725,13.3623567,0,16
2023-01-24,"Toscana",9,43.76923077,11.25588885,0,47
2023-01-24,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-01-24,"PA Trento",22,46.06893511,11.12123097,0,4
2023-01-24,"Umbria",10,43.10675841,12.38824698,0,0
2023-01-24,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-01-24,"Veneto",5,45.43490485,12.33845213,0,66
2023-01-27,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-01-27,"Basilicata",17,40.63947052,15.80514834,0,0
2023-01-27,"Calabria",18,38.90597598,16.59440194,0,0
2023-01-27,"Campania",15,40.83956555,14.25084984,0,47
2023-01-27,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-01-27,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-01-27,"Lazio",12,41.89277044,12.48366722,0,161
2023-01-27,"Liguria",7,44.41149315,8.9326992,0,26
2023-01-27,"Lombardia",3,45.46679409,9.190347404,0,410
2023-01-27,"Marche",11,43.61675973,13.5188753,0,7
2023-01-27,"Molise",14,41.55774754,14.65916051,0,0
2023-01-27,"Piemonte",1,45.0732745,7.680687483,0,34
2023-01-27,"Puglia",16,41.12559576,16.86736689,0,21
2023-01-27,"Sardegna",20,39.21531192,9.110616306,0,6
2023-01-27,"Sicilia",19,38.11569725,13.3623567,0,16
2023-01-27,"Toscana",9,43.76923077,11.25588885,0,47
2023-01-27,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-01-27,"PA Trento",22,46.06893511,11.12123097,0,4
2023-01-27,"Umbria",10,43.10675841,12.38824698,0,0
2023-01-27,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-01-27,"Veneto",5,45.43490485,12.33845213,0,66
2023-01-31,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-01-31,"Basilicata",17,40.63947052,15.80514834,0,0
2023-01-31,"Calabria",18,38.90597598,16.59440194,0,0
2023-01-31,"Campania",15,40.83956555,14.25084984,0,47
2023-01-31,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-01-31,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-01-31,"Lazio",12,41.89277044,12.48366722,0,161
2023-01-31,"Liguria",7,44.41149315,8.9326992,0,26
2023-01-31,"Lombardia",3,45.46679409,9.190347404,0,410
2023-01-31,"Marche",11,43.61675973,13.5188753,0,7
2023-01-31,"Molise",14,41.55774754,14.65916051,0,0
2023-01-31,"Piemonte",1,45.0732745,7.680687483,0,34
2023-01-31,"Puglia",16,41.12559576,16.86736689,0,21
2023-01-31,"Sardegna",20,39.21531192,9.110616306,0,6
2023-01-31,"Sicilia",19,38.11569725,13.3623567,0,16
2023-01-31,"Toscana",9,43.76923077,11.25588885,0,47
2023-01-31,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-01-31,"PA Trento",22,46.06893511,11.12123097,0,4
2023-01-31,"Umbria",10,43.10675841,12.38824698,0,0
2023-01-31,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-01-31,"Veneto",5,45.43490485,12.33845213,0,66
2023-02-03,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-02-03,"Basilicata",17,40.63947052,15.80514834,0,0
2023-02-03,"Calabria",18,38.90597598,16.59440194,0,0
2023-02-03,"Campania",15,40.83956555,14.25084984,0,47
2023-02-03,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-02-03,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-02-03,"Lazio",12,41.89277044,12.48366722,0,161
2023-02-03,"Liguria",7,44.41149315,8.9326992,0,26
2023-02-03,"Lombardia",3,45.46679409,9.190347404,0,410
2023-02-03,"Marche",11,43.61675973,13.5188753,1,8
2023-02-03,"Molise",14,41.55774754,14.65916051,0,0
2023-02-03,"Piemonte",1,45.0732745,7.680687483,0,34
2023-02-03,"Puglia",16,41.12559576,16.86736689,0,21
2023-02-03,"Sardegna",20,39.21531192,9.110616306,0,6
2023-02-03,"Sicilia",19,38.11569725,13.3623567,0,16
2023-02-03,"Toscana",9,43.76923077,11.25588885,0,47
2023-02-03,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-02-03,"PA Trento",22,46.06893511,11.12123097,0,4
2023-02-03,"Umbria",10,43.10675841,12.38824698,0,0
2023-02-03,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-02-03,"Veneto",5,45.43490485,12.33845213,0,66
2023-02-07,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-02-07,"Basilicata",17,40.63947052,15.80514834,0,0
2023-02-07,"Calabria",18,38.90597598,16.59440194,0,0
2023-02-07,"Campania",15,40.83956555,14.25084984,0,47
2023-02-07,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-02-07,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-02-07,"Lazio",12,41.89277044,12.48366722,0,161
2023-02-07,"Liguria",7,44.41149315,8.9326992,0,26
2023-02-07,"Lombardia",3,45.46679409,9.190347404,0,410
2023-02-07,"Marche",11,43.61675973,13.5188753,0,8
2023-02-07,"Molise",14,41.55774754,14.65916051,0,0
2023-02-07,"Piemonte",1,45.0732745,7.680687483,0,34
2023-02-07,"Puglia",16,41.12559576,16.86736689,0,21
2023-02-07,"Sardegna",20,39.21531192,9.110616306,0,6
2023-02-07,"Sicilia",19,38.11569725,13.3623567,0,16
2023-02-07,"Toscana",9,43.76923077,11.25588885,0,47
2023-02-07,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-02-07,"PA Trento",22,46.06893511,11.12123097,0,4
2023-02-07,"Umbria",10,43.10675841,12.38824698,0,0
2023-02-07,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-02-07,"Veneto",5,45.43490485,12.33845213,0,66
2023-02-10,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-02-10,"Basilicata",17,40.63947052,15.80514834,0,0
2023-02-10,"Calabria",18,38.90597598,16.59440194,0,0
2023-02-10,"Campania",15,40.83956555,14.25084984,0,47
2023-02-10,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-02-10,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-02-10,"Lazio",12,41.89277044,12.48366722,0,161
2023-02-10,"Liguria",7,44.41149315,8.9326992,2,28
2023-02-10,"Lombardia",3,45.46679409,9.190347404,0,410
2023-02-10,"Marche",11,43.61675973,13.5188753,0,8
2023-02-10,"Molise",14,41.55774754,14.65916051,0,0
2023-02-10,"Piemonte",1,45.0732745,7.680687483,0,34
2023-02-10,"Puglia",16,41.12559576,16.86736689,0,21
2023-02-10,"Sardegna",20,39.21531192,9.110616306,0,6
2023-02-10,"Sicilia",19,38.11569725,13.3623567,0,16
2023-02-10,"Toscana",9,43.76923077,11.25588885,0,47
2023-02-10,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-02-10,"PA Trento",22,46.06893511,11.12123097,0,4
2023-02-10,"Umbria",10,43.10675841,12.38824698,0,0
2023-02-10,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-02-10,"Veneto",5,45.43490485,12.33845213,0,66
