"data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","eta","nuovi_casi","casi_totali","tipo_infezione"
2019-09-11,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,1,4,"febbre"
2019-09-11,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","<=14",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","15-44",2,3,"neuroinvasiva"
2019-09-11,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","45-64",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","65-74",1,1,"neuroinvasiva"
2019-09-11,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",">=75",0,1,"neuroinvasiva"
2019-09-11,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,0,1,"donatore_sangue"
2019-09-11,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","<=14",0,0,"neuroinvasiva"
2019-09-11,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","15-44",0,0,"neuroinvasiva"
2019-09-11,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","45-64",0,0,"neuroinvasiva"
2019-09-11,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","65-74",0,1,"neuroinvasiva"
2019-09-11,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",">=75",0,1,"neuroinvasiva"
2019-09-11,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,2,"febbre"
2019-09-11,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,1,"febbre"
2019-09-11,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",1,1,"neuroinvasiva"
2019-09-11,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","<=14",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","15-44",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","45-64",2,2,"neuroinvasiva"
2019-09-11,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","65-74",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685",">=75",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,1,"febbre"
2019-09-11,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","<=14",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","15-44",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","45-64",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","65-74",0,0,"neuroinvasiva"
2019-09-11,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",">=75",0,1,"neuroinvasiva"
2019-09-18,1,"Piemonte",5,"Asti","AT","4.489.912.921","8.204.142.547",NA,0,1,"donatore_sangue"
2019-09-18,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,0,1,"donatore_sangue"
2019-09-18,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","<=14",0,0,"neuroinvasiva"
2019-09-18,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","15-44",0,0,"neuroinvasiva"
2019-09-18,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","45-64",0,0,"neuroinvasiva"
2019-09-18,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","65-74",1,1,"neuroinvasiva"
2019-09-18,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",">=75",0,0,"neuroinvasiva"
2019-09-18,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2019-09-18,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,0,"neuroinvasiva"
2019-09-18,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",1,3,"neuroinvasiva"
2019-09-18,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","65-74",0,0,"neuroinvasiva"
2019-09-18,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",">=75",0,1,"neuroinvasiva"
2019-09-18,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,4,"febbre"
2019-09-18,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","<=14",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","15-44",0,3,"neuroinvasiva"
2019-09-18,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","45-64",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","65-74",0,1,"neuroinvasiva"
2019-09-18,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",">=75",0,1,"neuroinvasiva"
2019-09-18,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,0,1,"donatore_sangue"
2019-09-18,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",NA,1,1,"febbre"
2019-09-18,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","<=14",0,0,"neuroinvasiva"
2019-09-18,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","15-44",0,0,"neuroinvasiva"
2019-09-18,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","45-64",1,1,"neuroinvasiva"
2019-09-18,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","65-74",0,1,"neuroinvasiva"
2019-09-18,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",">=75",0,1,"neuroinvasiva"
2019-09-18,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,2,"febbre"
2019-09-18,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,1,"febbre"
2019-09-18,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",0,1,"neuroinvasiva"
2019-09-18,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","<=14",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","15-44",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","45-64",0,2,"neuroinvasiva"
2019-09-18,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","65-74",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685",">=75",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,1,"febbre"
2019-09-18,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","<=14",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","15-44",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","45-64",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","65-74",0,0,"neuroinvasiva"
2019-09-18,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",">=75",0,1,"neuroinvasiva"
2019-09-25,1,"Piemonte",6,"Alessandria","AL","4.491.297.351","8.615.401.155",NA,1,1,"donatore_sangue"
2019-09-25,1,"Piemonte",5,"Asti","AT","4.489.912.921","8.204.142.547",NA,0,1,"donatore_sangue"
2019-09-25,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,1,1,"febbre"
2019-09-25,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,0,1,"donatore_sangue"
2019-09-25,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","<=14",0,0,"neuroinvasiva"
2019-09-25,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","15-44",0,0,"neuroinvasiva"
2019-09-25,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","45-64",0,0,"neuroinvasiva"
2019-09-25,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","65-74",0,1,"neuroinvasiva"
2019-09-25,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",">=75",0,0,"neuroinvasiva"
2019-09-25,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","<=14",0,0,"neuroinvasiva"
2019-09-25,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","15-44",0,0,"neuroinvasiva"
2019-09-25,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","45-64",0,0,"neuroinvasiva"
2019-09-25,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","65-74",0,0,"neuroinvasiva"
2019-09-25,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182",">=75",1,1,"neuroinvasiva"
2019-09-25,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2019-09-25,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,0,"neuroinvasiva"
2019-09-25,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",0,3,"neuroinvasiva"
2019-09-25,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","65-74",0,0,"neuroinvasiva"
2019-09-25,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",">=75",0,1,"neuroinvasiva"
2019-09-25,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,2,6,"febbre"
2019-09-25,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","<=14",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","15-44",-2,1,"neuroinvasiva"
2019-09-25,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","45-64",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","65-74",1,2,"neuroinvasiva"
2019-09-25,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",">=75",0,1,"neuroinvasiva"
2019-09-25,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,0,1,"donatore_sangue"
2019-09-25,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",NA,0,1,"febbre"
2019-09-25,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","<=14",0,0,"neuroinvasiva"
2019-09-25,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","15-44",0,0,"neuroinvasiva"
2019-09-25,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","45-64",0,1,"neuroinvasiva"
2019-09-25,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","65-74",0,1,"neuroinvasiva"
2019-09-25,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",">=75",0,1,"neuroinvasiva"
2019-09-25,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,2,"febbre"
2019-09-25,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,1,"febbre"
2019-09-25,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",0,1,"neuroinvasiva"
2019-09-25,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","<=14",0,0,"neuroinvasiva"
2019-09-25,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","15-44",0,0,"neuroinvasiva"
2019-09-25,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","45-64",0,0,"neuroinvasiva"
2019-09-25,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","65-74",1,1,"neuroinvasiva"
2019-09-25,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312",">=75",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","<=14",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","15-44",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","45-64",-1,1,"neuroinvasiva"
2019-09-25,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","65-74",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685",">=75",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,2,3,"febbre"
2019-09-25,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","<=14",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","15-44",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","45-64",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","65-74",0,0,"neuroinvasiva"
2019-09-25,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",">=75",0,1,"neuroinvasiva"
2019-10-02,1,"Piemonte",6,"Alessandria","AL","4.491.297.351","8.615.401.155",NA,0,1,"donatore_sangue"
2019-10-02,1,"Piemonte",5,"Asti","AT","4.489.912.921","8.204.142.547",NA,0,1,"donatore_sangue"
2019-10-02,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,0,1,"febbre"
2019-10-02,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,0,1,"donatore_sangue"
2019-10-02,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","<=14",0,0,"neuroinvasiva"
2019-10-02,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","15-44",0,0,"neuroinvasiva"
2019-10-02,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","45-64",0,0,"neuroinvasiva"
2019-10-02,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","65-74",0,1,"neuroinvasiva"
2019-10-02,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",">=75",0,0,"neuroinvasiva"
2019-10-02,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","<=14",0,0,"neuroinvasiva"
2019-10-02,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","15-44",0,0,"neuroinvasiva"
2019-10-02,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","45-64",0,0,"neuroinvasiva"
2019-10-02,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","65-74",0,0,"neuroinvasiva"
2019-10-02,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182",">=75",0,1,"neuroinvasiva"
2019-10-02,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","<=14",0,0,"neuroinvasiva"
2019-10-02,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","15-44",0,0,"neuroinvasiva"
2019-10-02,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","45-64",1,1,"neuroinvasiva"
2019-10-02,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","65-74",0,0,"neuroinvasiva"
2019-10-02,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363",">=75",0,0,"neuroinvasiva"
2019-10-02,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2019-10-02,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,0,"neuroinvasiva"
2019-10-02,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",0,3,"neuroinvasiva"
2019-10-02,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","65-74",0,0,"neuroinvasiva"
2019-10-02,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",">=75",0,1,"neuroinvasiva"
2019-10-02,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,6,"febbre"
2019-10-02,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","<=14",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","15-44",0,1,"neuroinvasiva"
2019-10-02,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","45-64",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","65-74",0,2,"neuroinvasiva"
2019-10-02,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",">=75",0,1,"neuroinvasiva"
2019-10-02,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,0,1,"donatore_sangue"
2019-10-02,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",NA,0,1,"febbre"
2019-10-02,5,"Veneto",29,"Rovigo","RO","4.507.107.289","1.179.007",NA,1,1,"febbre"
2019-10-02,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","<=14",0,0,"neuroinvasiva"
2019-10-02,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","15-44",0,0,"neuroinvasiva"
2019-10-02,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","45-64",0,1,"neuroinvasiva"
2019-10-02,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","65-74",0,1,"neuroinvasiva"
2019-10-02,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",">=75",1,2,"neuroinvasiva"
2019-10-02,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,2,4,"febbre"
2019-10-02,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,1,"febbre"
2019-10-02,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,1,1,"donatore_sangue"
2019-10-02,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",0,1,"neuroinvasiva"
2019-10-02,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","<=14",0,0,"neuroinvasiva"
2019-10-02,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","15-44",0,0,"neuroinvasiva"
2019-10-02,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","45-64",0,0,"neuroinvasiva"
2019-10-02,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","65-74",0,1,"neuroinvasiva"
2019-10-02,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312",">=75",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","<=14",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","15-44",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","45-64",0,1,"neuroinvasiva"
2019-10-02,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","65-74",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685",">=75",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,3,"febbre"
2019-10-02,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","<=14",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","15-44",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","45-64",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","65-74",0,0,"neuroinvasiva"
2019-10-02,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",">=75",0,1,"neuroinvasiva"
2019-10-09,1,"Piemonte",6,"Alessandria","AL","4.491.297.351","8.615.401.155",NA,0,1,"donatore_sangue"
2019-10-09,1,"Piemonte",5,"Asti","AT","4.489.912.921","8.204.142.547",NA,0,1,"donatore_sangue"
2019-10-09,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,0,1,"febbre"
2019-10-09,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,0,1,"donatore_sangue"
2019-10-09,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","<=14",0,0,"neuroinvasiva"
2019-10-09,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","15-44",0,0,"neuroinvasiva"
2019-10-09,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","45-64",0,0,"neuroinvasiva"
2019-10-09,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632","65-74",0,1,"neuroinvasiva"
2019-10-09,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",">=75",0,0,"neuroinvasiva"
2019-10-09,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","<=14",0,0,"neuroinvasiva"
2019-10-09,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","15-44",0,0,"neuroinvasiva"
2019-10-09,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","45-64",0,0,"neuroinvasiva"
2019-10-09,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182","65-74",0,0,"neuroinvasiva"
2019-10-09,11,"Marche",43,"Macerata","MC","4.330.023.926","1.345.307.182",">=75",0,1,"neuroinvasiva"
2019-10-09,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","<=14",0,0,"neuroinvasiva"
2019-10-09,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","15-44",0,0,"neuroinvasiva"
2019-10-09,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","45-64",0,1,"neuroinvasiva"
2019-10-09,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","65-74",0,0,"neuroinvasiva"
2019-10-09,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363",">=75",0,0,"neuroinvasiva"
2019-10-09,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2019-10-09,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,0,"neuroinvasiva"
2019-10-09,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",0,3,"neuroinvasiva"
2019-10-09,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","65-74",0,0,"neuroinvasiva"
2019-10-09,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",">=75",0,1,"neuroinvasiva"
2019-10-09,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,6,"febbre"
2019-10-09,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","<=14",0,0,"neuroinvasiva"
2019-10-09,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","15-44",0,1,"neuroinvasiva"
2019-10-09,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","45-64",0,0,"neuroinvasiva"
2019-10-09,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","65-74",0,2,"neuroinvasiva"
2019-10-09,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",">=75",1,2,"neuroinvasiva"
2019-10-09,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,0,1,"donatore_sangue"
2019-10-09,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",NA,0,1,"febbre"
2019-10-09,5,"Veneto",29,"Rovigo","RO","4.507.107.289","1.179.007",NA,0,1,"febbre"
2019-10-09,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","<=14",0,0,"neuroinvasiva"
2019-10-09,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","15-44",0,0,"neuroinvasiva"
2019-10-09,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","45-64",0,1,"neuroinvasiva"
2019-10-09,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","65-74",0,1,"neuroinvasiva"
